jump_instr_address,jump_instr,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0xfd29,je,条件跳转,e1000_free_desc_rings,0xfbf0,0xfd56,e1000_free_desc_rings,0xfbf0
0xfd46,callq,函数调用,e1000_free_desc_rings,0xfbf0,0xfd4b,e1000_free_desc_rings,0xfbf0
0xfd60,je,条件跳转,e1000_free_desc_rings,0xfbf0,0xfd8a,e1000_free_desc_rings,0xfbf0
0xfd7a,callq,函数调用,e1000_free_desc_rings,0xfbf0,0xfd7f,e1000_free_desc_rings,0xfbf0
0xfd91,callq,函数调用,e1000_free_desc_rings,0xfbf0,0xfd96,e1000_free_desc_rings,0xfbf0
0xfda8,callq,函数调用,e1000_free_desc_rings,0xfbf0,0xfdad,e1000_free_desc_rings,0xfbf0
0xfdd1,jne,条件跳转,e1000_free_desc_rings,0xfbf0,0xfca4,e1000_free_desc_rings,0xfbf0
0xfde1,jne,条件跳转,e1000_free_desc_rings,0xfbf0,0xfd2b,e1000_free_desc_rings,0xfbf0
0xfde7,jmp,无条件跳转,e1000_free_desc_rings,0xfbf0,0xfd8a,e1000_free_desc_rings,0xfbf0
0xfdf3,je,条件跳转,e1000_free_desc_rings,0xfbf0,0xfd8a,e1000_free_desc_rings,0xfbf0
0xfdff,jne,条件跳转,e1000_free_desc_rings,0xfbf0,0xfcb4,e1000_free_desc_rings,0xfbf0
0xfe0f,jne,条件跳转,e1000_free_desc_rings,0xfbf0,0xfd2b,e1000_free_desc_rings,0xfbf0
0xfe30,callq,函数调用,e1000_set_pauseparam,0xfe30,0xfe35,e1000_set_pauseparam,0xfe30
0xfe5e,jae,条件跳转,e1000_set_pauseparam,0xfe30,0xfe72,e1000_set_pauseparam,0xfe30
0xfe65,callq,函数调用,e1000_set_pauseparam,0xfe30,0xfe6a,e1000_set_pauseparam,0xfe30
0xfe70,jb,条件跳转,e1000_set_pauseparam,0xfe30,0xfe60,e1000_set_pauseparam,0xfe30
0xfe7c,jne,条件跳转,e1000_set_pauseparam,0xfe30,0xfe95,e1000_set_pauseparam,0xfe30
0xfe80,je,条件跳转,e1000_set_pauseparam,0xfe30,0xfefd,e1000_set_pauseparam,0xfe30
0xfe93,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfeaa,e1000_set_pauseparam,0xfe30
0xfe97,jne,条件跳转,e1000_set_pauseparam,0xfe30,0xfeea,e1000_set_pauseparam,0xfe30
0xfebb,je,条件跳转,e1000_set_pauseparam,0xfe30,0xff0b,e1000_set_pauseparam,0xfe30
0xfece,je,条件跳转,e1000_set_pauseparam,0xfe30,0xff37,e1000_set_pauseparam,0xfe30
0xfed0,callq,函数调用,e1000_set_pauseparam,0xfe30,0xfed5,e1000_set_pauseparam,0xfe30
0xfefb,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfeaa,e1000_set_pauseparam,0xfe30
0xff09,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfeaa,e1000_set_pauseparam,0xfe30
0xff24,je,条件跳转,e1000_set_pauseparam,0xfe30,0xff3e,e1000_set_pauseparam,0xfe30
0xff26,callq,函数调用,e1000_set_pauseparam,0xfe30,0xff2b,e1000_set_pauseparam,0xfe30
0xff2e,callq,函数调用,e1000_set_pauseparam,0xfe30,0xff33,e1000_set_pauseparam,0xfe30
0xff35,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfed5,e1000_set_pauseparam,0xfe30
0xff37,callq,函数调用,e1000_set_pauseparam,0xfe30,0xff3c,e1000_set_pauseparam,0xfe30
0xff3c,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfed5,e1000_set_pauseparam,0xfe30
0xff3e,callq,函数调用,e1000_set_pauseparam,0xfe30,0xff43,e1000_set_pauseparam,0xfe30
0xff45,jmp,无条件跳转,e1000_set_pauseparam,0xfe30,0xfed5,e1000_set_pauseparam,0xfe30
0xff50,callq,函数调用,e1000_set_eeprom,0xff50,0xff55,e1000_set_eeprom,0xff50
0xff6f,je,条件跳转,e1000_set_eeprom,0xff50,0x100fd,e1000_set_eeprom,0xff50
0xff8e,jne,条件跳转,e1000_set_eeprom,0xff50,0x100f2,e1000_set_eeprom,0xff50
0xffbf,callq,函数调用,e1000_set_eeprom,0xff50,0xffc4,e1000_set_eeprom,0xff50
0xffca,je,条件跳转,e1000_set_eeprom,0xff50,0x10108,e1000_set_eeprom,0xff50
0xffda,jne,条件跳转,e1000_set_eeprom,0xff50,0x1007f,e1000_set_eeprom,0xff50
0xffeb,jne,条件跳转,e1000_set_eeprom,0xff50,0x100b2,e1000_set_eeprom,0xff50
0x10000,jle,条件跳转,e1000_set_eeprom,0xff50,0x100de,e1000_set_eeprom,0xff50
0x10011,jl,条件跳转,e1000_set_eeprom,0xff50,0x10008,e1000_set_eeprom,0xff50
0x1001d,callq,函数调用,e1000_set_eeprom,0xff50,0x10022,e1000_set_eeprom,0xff50
0x1002d,jl,条件跳转,e1000_set_eeprom,0xff50,0x10024,e1000_set_eeprom,0xff50
0x10045,callq,函数调用,e1000_set_eeprom,0xff50,0x1004a,e1000_set_eeprom,0xff50
0x1004f,jne,条件跳转,e1000_set_eeprom,0xff50,0x10057,e1000_set_eeprom,0xff50
0x10055,jle,条件跳转,e1000_set_eeprom,0xff50,0x10075,e1000_set_eeprom,0xff50
0x1005a,callq,函数调用,e1000_set_eeprom,0xff50,0x1005f,e1000_set_eeprom,0xff50
0x10078,callq,函数调用,e1000_set_eeprom,0xff50,0x1007d,e1000_set_eeprom,0xff50
0x1007d,jmp,无条件跳转,e1000_set_eeprom,0xff50,0x10057,e1000_set_eeprom,0xff50
0x1008d,callq,函数调用,e1000_set_eeprom,0xff50,0x10092,e1000_set_eeprom,0xff50
0x100a4,je,条件跳转,e1000_set_eeprom,0xff50,0xfff1,e1000_set_eeprom,0xff50
0x100ac,jne,条件跳转,e1000_set_eeprom,0xff50,0xfff1,e1000_set_eeprom,0xff50
0x100cc,callq,函数调用,e1000_set_eeprom,0xff50,0x100d1,e1000_set_eeprom,0xff50
0x100e8,callq,函数调用,e1000_set_eeprom,0xff50,0x100ed,e1000_set_eeprom,0xff50
0x10120,callq,函数调用,e1000_get_link,0x10120,0x10125,e1000_get_link,0x10120
0x10136,je,条件跳转,e1000_get_link,0x10120,0x1013f,e1000_get_link,0x10120
0x10142,callq,函数调用,e1000_get_link,0x10120,0x10147,e1000_get_link,0x10120
0x10150,callq,函数调用,e1000_nway_reset,0x10150,0x10155,e1000_nway_reset,0x10150
0x1015b,jne,条件跳转,e1000_nway_reset,0x10150,0x10164,e1000_nway_reset,0x10150
0x1016f,callq,函数调用,e1000_nway_reset,0x10150,0x10174,e1000_nway_reset,0x10150
0x10180,callq,函数调用,e1000_get_drvinfo,0x10180,0x10185,e1000_get_drvinfo,0x10180
0x1019f,callq,函数调用,e1000_get_drvinfo,0x10180,0x101a4,e1000_get_drvinfo,0x10180
0x101b4,jae,条件跳转,e1000_get_drvinfo,0x10180,0x10243,e1000_get_drvinfo,0x10180
0x101bc,jne,条件跳转,e1000_get_drvinfo,0x10180,0x1031f,e1000_get_drvinfo,0x10180
0x101c4,je,条件跳转,e1000_get_drvinfo,0x10180,0x101d8,e1000_get_drvinfo,0x10180
0x101d2,jne,条件跳转,e1000_get_drvinfo,0x10180,0x1033e,e1000_get_drvinfo,0x10180
0x101ef,je,条件跳转,e1000_get_drvinfo,0x10180,0x102fb,e1000_get_drvinfo,0x10180
0x101fc,callq,函数调用,e1000_get_drvinfo,0x10180,0x10201,e1000_get_drvinfo,0x10180
0x10211,jae,条件跳转,e1000_get_drvinfo,0x10180,0x102a2,e1000_get_drvinfo,0x10180
0x10219,jne,条件跳转,e1000_get_drvinfo,0x10180,0x10307,e1000_get_drvinfo,0x10180
0x10221,je,条件跳转,e1000_get_drvinfo,0x10180,0x10233,e1000_get_drvinfo,0x10180
0x1022d,jne,条件跳转,e1000_get_drvinfo,0x10180,0x10356,e1000_get_drvinfo,0x10180
0x10280,jb,条件跳转,e1000_get_drvinfo,0x10180,0x101d8,e1000_get_drvinfo,0x10180
0x1029b,jb,条件跳转,e1000_get_drvinfo,0x10180,0x1028b,e1000_get_drvinfo,0x10180
0x102cf,jb,条件跳转,e1000_get_drvinfo,0x10180,0x10233,e1000_get_drvinfo,0x10180
0x102e9,jb,条件跳转,e1000_get_drvinfo,0x10180,0x102da,e1000_get_drvinfo,0x10180
0x10370,callq,函数调用,e1000_get_ethtool_stats,0x10370,0x10375,e1000_get_ethtool_stats,0x10370
0x103a0,callq,函数调用,e1000_get_ethtool_stats,0x10370,0x103a5,e1000_get_ethtool_stats,0x10370
0x103aa,jmp,无条件跳转,e1000_get_ethtool_stats,0x10370,0x103d7,e1000_get_ethtool_stats,0x10370
0x103b5,ja,条件跳转,e1000_get_ethtool_stats,0x10370,0x103bb,e1000_get_ethtool_stats,0x10370
0x103bd,je,条件跳转,e1000_get_ethtool_stats,0x10370,0x1040e,e1000_get_ethtool_stats,0x10370
0x103ce,je,条件跳转,e1000_get_ethtool_stats,0x10370,0x10480,e1000_get_ethtool_stats,0x10370
0x103dc,je,条件跳转,e1000_get_ethtool_stats,0x10370,0x103f8,e1000_get_ethtool_stats,0x10370
0x103e1,jne,条件跳转,e1000_get_ethtool_stats,0x10370,0x103ac,e1000_get_ethtool_stats,0x10370
0x103ee,je,条件跳转,e1000_get_ethtool_stats,0x10370,0x10405,e1000_get_ethtool_stats,0x10370
0x103f6,jmp,无条件跳转,e1000_get_ethtool_stats,0x10370,0x103bf,e1000_get_ethtool_stats,0x10370
0x10403,jne,条件跳转,e1000_get_ethtool_stats,0x10370,0x103f0,e1000_get_ethtool_stats,0x10370
0x1040c,jmp,无条件跳转,e1000_get_ethtool_stats,0x10370,0x103bf,e1000_get_ethtool_stats,0x10370
0x10422,ja,条件跳转,e1000_get_ethtool_stats,0x10370,0x10493,e1000_get_ethtool_stats,0x10370
0x10437,je,条件跳转,e1000_get_ethtool_stats,0x10370,0x1046a,e1000_get_ethtool_stats,0x10370
0x1044c,callq,函数调用,e1000_get_ethtool_stats,0x10370,0x10451,e1000_get_ethtool_stats,0x10370
0x10474,callq,函数调用,e1000_get_ethtool_stats,0x10370,0x10479,e1000_get_ethtool_stats,0x10370
0x1049c,ja,条件跳转,e1000_get_ethtool_stats,0x10370,0x104a2,e1000_get_ethtool_stats,0x10370
0x104ab,jne,条件跳转,e1000_get_ethtool_stats,0x10370,0x1042c,e1000_get_ethtool_stats,0x10370
0x104d5,callq,函数调用,e1000_get_ethtool_stats,0x10370,0x104da,e1000_get_ethtool_stats,0x10370
0x104f0,callq,函数调用,e1000_link_test,0x104f0,0x104f5,e1000_link_test,0x104f0
0x1051d,jne,条件跳转,e1000_link_test,0x104f0,0x1056e,e1000_link_test,0x104f0
0x1052c,jmp,无条件跳转,e1000_link_test,0x104f0,0x1053e,e1000_link_test,0x104f0
0x10533,callq,函数调用,e1000_link_test,0x104f0,0x10538,e1000_link_test,0x104f0
0x1053c,je,条件跳转,e1000_link_test,0x104f0,0x1058e,e1000_link_test,0x104f0
0x10541,callq,函数调用,e1000_link_test,0x104f0,0x10546,e1000_link_test,0x104f0
0x10551,ja,条件跳转,e1000_link_test,0x104f0,0x10557,e1000_link_test,0x104f0
0x1055a,je,条件跳转,e1000_link_test,0x104f0,0x1052e,e1000_link_test,0x104f0
0x10571,callq,函数调用,e1000_link_test,0x104f0,0x10576,e1000_link_test,0x104f0
0x1057e,jne,条件跳转,e1000_link_test,0x104f0,0x105a9,e1000_link_test,0x104f0
0x1058c,jne,条件跳转,e1000_link_test,0x104f0,0x1055c,e1000_link_test,0x104f0
0x105ae,callq,函数调用,e1000_link_test,0x104f0,0x105b3,e1000_link_test,0x104f0
0x105b3,jmp,无条件跳转,e1000_link_test,0x104f0,0x10580,e1000_link_test,0x104f0
0x105c0,callq,函数调用,e1000_set_coalesce,0x105c0,0x105c5,e1000_set_coalesce,0x105c0
0x105d0,jbe,条件跳转,e1000_set_coalesce,0x105c0,0x1067c,e1000_set_coalesce,0x105c0
0x105ea,jne,条件跳转,e1000_set_coalesce,0x105c0,0x10671,e1000_set_coalesce,0x105c0
0x105f6,jbe,条件跳转,e1000_set_coalesce,0x105c0,0x10671,e1000_set_coalesce,0x105c0
0x10602,je,条件跳转,e1000_set_coalesce,0x105c0,0x10659,e1000_set_coalesce,0x105c0
0x10607,ja,条件跳转,e1000_set_coalesce,0x105c0,0x1062f,e1000_set_coalesce,0x105c0
0x1061e,jne,条件跳转,e1000_set_coalesce,0x105c0,0x10687,e1000_set_coalesce,0x105c0
0x10657,jmp,无条件跳转,e1000_set_coalesce,0x105c0,0x10620,e1000_set_coalesce,0x105c0
0x1066f,jmp,无条件跳转,e1000_set_coalesce,0x105c0,0x10620,e1000_set_coalesce,0x105c0
0x1068c,jmp,无条件跳转,e1000_set_coalesce,0x105c0,0x10620,e1000_set_coalesce,0x105c0
0x10690,callq,函数调用,e1000_get_strings,0x10690,0x10695,e1000_get_strings,0x10690
0x10697,je,条件跳转,e1000_get_strings,0x10690,0x10703,e1000_get_strings,0x10690
0x1069c,jne,条件跳转,e1000_get_strings,0x10690,0x106fe,e1000_get_strings,0x10690
0x106ba,ja,条件跳转,e1000_get_strings,0x10690,0x10741,e1000_get_strings,0x10690
0x106ef,jne,条件跳转,e1000_get_strings,0x10690,0x106b3,e1000_get_strings,0x10690
0x1074c,callq,函数调用,e1000_get_strings,0x10690,0x10751,e1000_get_strings,0x10690
0x10760,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10765,e1000_set_phy_loopback,0x10760
0x1079c,ja,条件跳转,e1000_set_phy_loopback,0x10760,0x108b6,e1000_set_phy_loopback,0x10760
0x107a5,ja,条件跳转,e1000_set_phy_loopback,0x10760,0x108c2,e1000_set_phy_loopback,0x10760
0x107ab,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x10997,e1000_set_phy_loopback,0x10760
0x107be,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x108ac,e1000_set_phy_loopback,0x10760
0x107e9,callq,函数调用,e1000_set_phy_loopback,0x10760,0x107ee,e1000_set_phy_loopback,0x10760
0x10804,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10809,e1000_set_phy_loopback,0x10760
0x1080c,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10811,e1000_set_phy_loopback,0x10760
0x10814,callq,函数调用,e1000_set_phy_loopback,0x10760,0xf760,e1000_phy_reset_clk_and_crs,0xf760
0x10823,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10828,e1000_set_phy_loopback,0x10760
0x1082d,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10832,e1000_set_phy_loopback,0x10760
0x10835,callq,函数调用,e1000_set_phy_loopback,0x10760,0xf760,e1000_phy_reset_clk_and_crs,0xf760
0x1083d,callq,函数调用,e1000_set_phy_loopback,0x10760,0xf6f0,e1000_phy_disable_receiver,0xf6f0
0x1084b,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10850,e1000_set_phy_loopback,0x10760
0x10863,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10868,e1000_set_phy_loopback,0x10760
0x1086b,callq,函数调用,e1000_set_phy_loopback,0x10760,0xf760,e1000_phy_reset_clk_and_crs,0xf760
0x10879,callq,函数调用,e1000_set_phy_loopback,0x10760,0x1087e,e1000_set_phy_loopback,0x10760
0x10884,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x108a2,e1000_set_phy_loopback,0x10760
0x10892,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10897,e1000_set_phy_loopback,0x10760
0x1089c,je,条件跳转,e1000_set_phy_loopback,0x10760,0x10957,e1000_set_phy_loopback,0x10760
0x108a6,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x107c4,e1000_set_phy_loopback,0x10760
0x108bc,ja,条件跳转,e1000_set_phy_loopback,0x10760,0x10997,e1000_set_phy_loopback,0x10760
0x108d5,je,条件跳转,e1000_set_phy_loopback,0x10760,0x109d9,e1000_set_phy_loopback,0x10760
0x108ef,callq,函数调用,e1000_set_phy_loopback,0x10760,0x108f4,e1000_set_phy_loopback,0x10760
0x1090b,je,条件跳转,e1000_set_phy_loopback,0x10760,0x109bf,e1000_set_phy_loopback,0x10760
0x10943,je,条件跳转,e1000_set_phy_loopback,0x10760,0x10a0e,e1000_set_phy_loopback,0x10760
0x1094e,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10953,e1000_set_phy_loopback,0x10760
0x10955,jmp,无条件跳转,e1000_set_phy_loopback,0x10760,0x10975,e1000_set_phy_loopback,0x10760
0x10963,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10968,e1000_set_phy_loopback,0x10760
0x1096d,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x108a2,e1000_set_phy_loopback,0x10760
0x10982,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x10a1b,e1000_set_phy_loopback,0x10760
0x109a0,callq,函数调用,e1000_set_phy_loopback,0x10760,0x109a5,e1000_set_phy_loopback,0x10760
0x109b8,callq,函数调用,e1000_set_phy_loopback,0x10760,0x109bd,e1000_set_phy_loopback,0x10760
0x109bd,jmp,无条件跳转,e1000_set_phy_loopback,0x10760,0x10973,e1000_set_phy_loopback,0x10760
0x109c9,jne,条件跳转,e1000_set_phy_loopback,0x10760,0x10911,e1000_set_phy_loopback,0x10760
0x109e6,callq,函数调用,e1000_set_phy_loopback,0x10760,0x109eb,e1000_set_phy_loopback,0x10760
0x109f5,callq,函数调用,e1000_set_phy_loopback,0x10760,0x109fa,e1000_set_phy_loopback,0x10760
0x10a04,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10a09,e1000_set_phy_loopback,0x10760
0x10a11,callq,函数调用,e1000_set_phy_loopback,0x10760,0xf6f0,e1000_phy_disable_receiver,0xf6f0
0x10a1b,callq,函数调用,e1000_set_phy_loopback,0x10760,0x10a20,e1000_wol_exclusion.isra.0,0x10a20
0x10a20,callq,函数调用,e1000_wol_exclusion.isra.0,0x10a20,0x10a25,e1000_wol_exclusion.isra.0,0x10a20
0x10a3b,je,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10ace,e1000_wol_exclusion.isra.0,0x10a20
0x10a41,ja,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a87,e1000_wol_exclusion.isra.0,0x10a20
0x10a4c,ja,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a64,e1000_wol_exclusion.isra.0,0x10a20
0x10a5b,jne,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aba,e1000_wol_exclusion.isra.0,0x10a20
0x10a62,jne,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10ace,e1000_wol_exclusion.isra.0,0x10a20
0x10a70,je,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a7c,e1000_wol_exclusion.isra.0,0x10a20
0x10a7a,je,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aba,e1000_wol_exclusion.isra.0,0x10a20
0x10a8c,jne,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aaa,e1000_wol_exclusion.isra.0,0x10a20
0x10a9a,ja,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aa0,e1000_wol_exclusion.isra.0,0x10a20
0x10aa4,je,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aba,e1000_wol_exclusion.isra.0,0x10a20
0x10aa8,jmp,无条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a7e,e1000_wol_exclusion.isra.0,0x10a20
0x10aaa,ja,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a64,e1000_wol_exclusion.isra.0,0x10a20
0x10ab1,je,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aba,e1000_wol_exclusion.isra.0,0x10a20
0x10ab8,jne,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a64,e1000_wol_exclusion.isra.0,0x10a20
0x10ada,jne,条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10aba,e1000_wol_exclusion.isra.0,0x10a20
0x10ade,jmp,无条件跳转,e1000_wol_exclusion.isra.0,0x10a20,0x10a7e,e1000_wol_exclusion.isra.0,0x10a20
0x10ae0,callq,函数调用,e1000_set_wol,0x10ae0,0x10ae5,e1000_set_wol,0x10ae0
0x10af2,jne,条件跳转,e1000_set_wol,0x10ae0,0x10bbd,e1000_set_wol,0x10ae0
0x10b09,callq,函数调用,e1000_set_wol,0x10ae0,0x10a20,e1000_wol_exclusion.isra.0,0x10a20
0x10b13,jne,条件跳转,e1000_set_wol,0x10ae0,0x10bb3,e1000_set_wol,0x10ae0
0x10b28,je,条件跳转,e1000_set_wol,0x10ae0,0x10bb3,e1000_set_wol,0x10ae0
0x10b39,je,条件跳转,e1000_set_wol,0x10ae0,0x10be3,e1000_set_wol,0x10ae0
0x10b53,je,条件跳转,e1000_set_wol,0x10ae0,0x10b69,e1000_set_wol,0x10ae0
0x10b6b,je,条件跳转,e1000_set_wol,0x10ae0,0x10b7b,e1000_set_wol,0x10ae0
0x10b7d,je,条件跳转,e1000_set_wol,0x10ae0,0x10b8d,e1000_set_wol,0x10ae0
0x10b8f,jne,条件跳转,e1000_set_wol,0x10ae0,0x10bd1,e1000_set_wol,0x10ae0
0x10ba0,callq,函数调用,e1000_set_wol,0x10ae0,0x10ba5,e1000_set_wol,0x10ae0
0x10bbb,je,条件跳转,e1000_set_wol,0x10ae0,0x10ba5,e1000_set_wol,0x10ae0
0x10be1,jmp,无条件跳转,e1000_set_wol,0x10ae0,0x10b99,e1000_set_wol,0x10ae0
0x10be7,je,条件跳转,e1000_set_wol,0x10ae0,0x10b3f,e1000_set_wol,0x10ae0
0x10bf6,jne,条件跳转,e1000_set_wol,0x10ae0,0x10bfc,e1000_set_wol,0x10ae0
0x10bfc,jmp,无条件跳转,e1000_set_wol,0x10ae0,0x10bbd,e1000_set_wol,0x10ae0
0x10c00,callq,函数调用,e1000_get_wol,0x10c00,0x10c05,e1000_get_wol,0x10c00
0x10c24,callq,函数调用,e1000_get_wol,0x10c00,0x10a20,e1000_wol_exclusion.isra.0,0x10a20
0x10c2b,jne,条件跳转,e1000_get_wol,0x10c00,0x10c7f,e1000_get_wol,0x10c00
0x10c3c,je,条件跳转,e1000_get_wol,0x10c00,0x10c7f,e1000_get_wol,0x10c00
0x10c49,je,条件跳转,e1000_get_wol,0x10c00,0x10c88,e1000_get_wol,0x10c00
0x10c55,jne,条件跳转,e1000_get_wol,0x10c00,0x10ca7,e1000_get_wol,0x10c00
0x10c59,je,条件跳转,e1000_get_wol,0x10c00,0x10c67,e1000_get_wol,0x10c00
0x10c69,je,条件跳转,e1000_get_wol,0x10c00,0x10c77,e1000_get_wol,0x10c00
0x10c79,je,条件跳转,e1000_get_wol,0x10c00,0x10c7f,e1000_get_wol,0x10c00
0x10c96,je,条件跳转,e1000_get_wol,0x10c00,0x10c57,e1000_get_wol,0x10c00
0x10ca1,jne,条件跳转,e1000_get_wol,0x10c00,0x10ca7,e1000_get_wol,0x10c00
0x10cb3,jmp,无条件跳转,e1000_get_wol,0x10c00,0x10c57,e1000_get_wol,0x10c00
0x10cc0,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10cc5,e1000_get_eeprom,0x10cc0
0x10ce3,je,条件跳转,e1000_get_eeprom,0x10cc0,0x10e0d,e1000_get_eeprom,0x10cc0
0x10d29,js,条件跳转,e1000_get_eeprom,0x10cc0,0x10e05,e1000_get_eeprom,0x10cc0
0x10d34,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10d39,e1000_get_eeprom,0x10cc0
0x10d3f,je,条件跳转,e1000_get_eeprom,0x10cc0,0x10e05,e1000_get_eeprom,0x10cc0
0x10d54,je,条件跳转,e1000_get_eeprom,0x10cc0,0x10de0,e1000_get_eeprom,0x10cc0
0x10d62,jg,条件跳转,e1000_get_eeprom,0x10cc0,0x10d72,e1000_get_eeprom,0x10cc0
0x10d64,jmp,无条件跳转,e1000_get_eeprom,0x10cc0,0x10da1,e1000_get_eeprom,0x10cc0
0x10d70,jle,条件跳转,e1000_get_eeprom,0x10cc0,0x10d95,e1000_get_eeprom,0x10cc0
0x10d89,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10d8e,e1000_get_eeprom,0x10cc0
0x10d93,je,条件跳转,e1000_get_eeprom,0x10cc0,0x10d66,e1000_get_eeprom,0x10cc0
0x10d9f,jg,条件跳转,e1000_get_eeprom,0x10cc0,0x10d97,e1000_get_eeprom,0x10cc0
0x10db9,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10dbe,e1000_get_eeprom,0x10cc0
0x10dc1,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10dc6,e1000_get_eeprom,0x10cc0
0x10df7,callq,函数调用,e1000_get_eeprom,0x10cc0,0x10dfc,e1000_get_eeprom,0x10cc0
0x10e01,jg,条件跳转,e1000_get_eeprom,0x10cc0,0x10d95,e1000_get_eeprom,0x10cc0
0x10e03,jmp,无条件跳转,e1000_get_eeprom,0x10cc0,0x10da1,e1000_get_eeprom,0x10cc0
0x10e0b,jmp,无条件跳转,e1000_get_eeprom,0x10cc0,0x10dca,e1000_get_eeprom,0x10cc0
0x10e13,jmp,无条件跳转,e1000_get_eeprom,0x10cc0,0x10dca,e1000_get_eeprom,0x10cc0
0x10e20,callq,函数调用,e1000_set_ringparam,0x10e20,0x10e25,e1000_set_ringparam,0x10e20
0x10e44,jne,条件跳转,e1000_set_ringparam,0x10e20,0x11103,e1000_set_ringparam,0x10e20
0x10e52,jne,条件跳转,e1000_set_ringparam,0x10e20,0x11103,e1000_set_ringparam,0x10e20
0x10e73,jae,条件跳转,e1000_set_ringparam,0x10e20,0x10e87,e1000_set_ringparam,0x10e20
0x10e7a,callq,函数调用,e1000_set_ringparam,0x10e20,0x10e7f,e1000_set_ringparam,0x10e20
0x10e85,jb,条件跳转,e1000_set_ringparam,0x10e20,0x10e75,e1000_set_ringparam,0x10e20
0x10e94,jne,条件跳转,e1000_set_ringparam,0x10e20,0x1105d,e1000_set_ringparam,0x10e20
0x10ec1,jo,条件跳转,e1000_set_ringparam,0x10e20,0x1106a,e1000_set_ringparam,0x10e20
0x10ecc,callq,函数调用,e1000_set_ringparam,0x10e20,0x10ed1,e1000_set_ringparam,0x10e20
0x10ed7,je,条件跳转,e1000_set_ringparam,0x10e20,0x1106a,e1000_set_ringparam,0x10e20
0x10ef2,jo,条件跳转,e1000_set_ringparam,0x10e20,0x110e7,e1000_set_ringparam,0x10e20
0x10efd,callq,函数调用,e1000_set_ringparam,0x10e20,0x10f02,e1000_set_ringparam,0x10e20
0x10f08,je,条件跳转,e1000_set_ringparam,0x10e20,0x110e7,e1000_set_ringparam,0x10e20
0x10f73,jle,条件跳转,e1000_set_ringparam,0x10e20,0x10f98,e1000_set_ringparam,0x10e20
0x10f86,jmp,无条件跳转,e1000_set_ringparam,0x10e20,0x10f90,e1000_set_ringparam,0x10e20
0x10f96,jne,条件跳转,e1000_set_ringparam,0x10e20,0x10f88,e1000_set_ringparam,0x10e20
0x10fa0,jle,条件跳转,e1000_set_ringparam,0x10e20,0x10fca,e1000_set_ringparam,0x10e20
0x10fb9,jmp,无条件跳转,e1000_set_ringparam,0x10e20,0x10fbf,e1000_set_ringparam,0x10e20
0x10fc8,jne,条件跳转,e1000_set_ringparam,0x10e20,0x10fbb,e1000_set_ringparam,0x10e20
0x10fdb,jne,条件跳转,e1000_set_ringparam,0x10e20,0x1100f,e1000_set_ringparam,0x10e20
0x10fe4,callq,函数调用,e1000_set_ringparam,0x10e20,0x10fe9,e1000_set_ringparam,0x10e20
